order_id,product_id,add_to_cart_order,reordered
2916715,47766,7,1
2916715,24852,8,1
2916715,49585,9,0
2916715,26165,10,1
3135095,26165,1,1
3135095,21709,2,0
3135095,42364,3,0
3135095,27544,4,1
3135095,21616,5,1
3135095,15937,6,1
3135095,34126,7,1
51418,49383,1,1
51418,11913,2,1
51418,47766,3,1
51418,24852,4,1
51418,38231,5,0
51418,6638,6,1
51418,16521,7,0
2143390,24964,1,1
2143390,45801,2,0
2143390,21908,3,0
2143390,19508,4,0
2143390,27104,5,0
2143390,5769,6,0
2143390,28842,7,1
2143390,34050,8,0
2143390,13170,9,0
2143390,39180,10,1
3167855,25890,1,0
3167855,4796,2,0
3167855,17638,3,0
1339168,10108,1,0
1339168,46045,2,0
1339168,31506,3,1
1339168,42736,4,1
1339168,26165,5,1
1339168,32578,6,0
1339168,4562,7,1
1339168,44142,8,1
1339168,42364,9,1
1339168,3989,10,1
1339168,40706,11,1
1339168,34128,12,0
1339168,33468,13,0
1339168,30489,14,1
1339168,47626,15,1
1339168,18382,16,0
1339168,21009,17,0
1339168,36116,18,0
1630627,17638,1,1
1630627,12974,2,0
1630627,28204,3,0
1630627,21616,4,1
1630627,33290,5,1
1630627,4796,6,1
1630627,35221,7,1
1630627,24279,8,0
2413026,36011,1,0
2413026,28204,2,1
2413026,24852,3,1
2413026,29675,4,1
2413026,49383,5,1
2413026,22142,6,1
2413026,27243,7,0
2413026,35855,8,1
2413026,38231,9,1
2413026,49585,10,1
2648531,13198,1,0
2648531,23375,2,0
2648531,42364,3,1
2648531,35221,4,1
3184864,5769,1,1
3184864,18531,2,0
3184864,47766,3,1
3184864,23734,4,1
3184864,22935,5,1
3184864,28842,6,1
3184864,24964,7,1
3184864,5025,8,1
3184864,28204,9,1
3184864,5337,10,0
3249202,29675,1,1
3249202,49383,2,1
3249202,6638,3,1
3249202,38231,4,1
3249202,29007,5,1
3249202,12023,6,1
3249202,11913,7,1
3249202,49585,8,1
3249202,47766,9,1
3336359,29675,1,1
3336359,43076,2,1
3336359,14233,3,0
3336359,21709,4,1
3066373,8903,1,1
3066373,30953,2,0
3066373,38231,3,1
3066373,6638,4,1
3066373,11913,5,1
3066373,40476,6,1
1840067,49585,1,1
1840067,6638,2,1
1840067,40476,3,1
1840067,47766,4,1
1840067,29675,5,1
1840067,38231,6,1
1840067,12023,7,1
1893574,9210,1,0
1893574,8518,2,1
1893574,21938,3,0
1893574,45007,4,0
1893574,19048,5,0
1893574,39180,6,1
2861721,8903,1,1
159678,38231,1,1
159678,1359,2,1
3270096,20840,1,1
3270096,47766,2,1
3270096,6638,3,1
3270096,8903,4,1
2960216,38231,1,1
2058687,10017,1,0
2058687,38400,2,1
2058687,17461,3,0
2058687,13885,4,0
2058687,26165,5,1
2058687,14947,6,1
3290450,8903,1,1
3290450,29675,2,1
3290450,30953,3,1
3290450,11913,4,1
1902195,42585,1,0
2018396,38231,1,1
2018396,12023,2,1
2018396,6638,3,1
2018396,47766,4,1
2018396,29675,5,1
1794598,8903,1,1
1102893,8903,1,1
1162211,8903,1,1
1162211,44626,2,0
3201675,38231,1,1
3201675,8903,2,1
3201675,40476,3,1
1598289,24279,1,1
1598289,1999,2,0
1598289,42768,3,1
1598289,1529,4,0
1598289,29675,5,1
1598289,14364,6,0
1598289,46667,7,1
1598289,20842,8,1
1598289,890,9,0
1598289,26165,10,1
1598289,35221,11,1
1683909,47766,1,1
1683909,38231,2,1
1683909,6638,3,1
1683909,29675,4,1
1683909,12023,5,1
1683909,30953,6,1
692802,25256,1,0
692802,33290,2,1
3137144,14947,1,1
3137144,46979,2,0
3137144,13988,3,0
3137144,47626,4,1
3137144,33731,5,1
3137144,15592,6,0
3137144,3989,7,1
3137144,4562,8,1
3137144,16797,9,0
3137144,25890,10,1
3137144,22963,11,0
3137144,34126,12,1
3137144,24852,13,1
3137144,9071,14,0
3137144,23543,15,1
3137144,38015,16,0
3137144,20842,17,1
3137144,11408,18,1
3137144,22935,19,1
1967453,38231,1,1
1967453,29675,2,1
1967453,6638,3,1
1967453,30953,4,1
1967453,11913,5,1
899785,38231,1,1
899785,6638,2,1
899785,29675,3,1
899785,12023,4,1
899785,40476,5,1
3370941,23543,1,1
3370941,22286,2,0
3370941,49383,3,1
3370941,34126,4,1
3370941,2314,5,0
3370941,47626,6,1
3370941,21616,7,1
3370941,44706,8,0
3370941,38777,9,0
1433019,35221,1,1
1433019,39180,2,1
1433019,45066,3,0
1433019,21137,4,0
1433019,46906,5,1
1433019,4562,6,1
1433019,20842,7,1
1433019,44422,8,1
1433019,23375,9,1
1433019,21616,10,1
1433019,34050,11,1
1433019,23191,12,0
1433019,38015,13,1
910390,14947,1,1
910390,13198,2,1
910390,2314,3,1
910390,21903,4,1
910390,37524,5,1
910390,7628,6,0
910390,45007,7,1
910390,42469,8,0
910390,44021,9,0
910390,9366,10,0
910390,34126,11,1
910390,41658,12,0
910390,20580,13,0
2340803,38231,1,1
2340803,6638,2,1
2340803,12023,3,1
2340803,47766,4,1
2340803,11913,5,1
2101107,39180,1,1
2101107,5024,2,0
2101107,890,3,1
2101107,38293,4,1
2101107,41953,5,0
2101107,44449,6,0
2101107,46906,7,1
2101107,24852,8,1
2101107,34050,9,1
2101107,40545,10,0
2101107,46802,11,0
2101107,26209,12,1
2101107,47325,13,0
2101107,35939,14,1
2101107,14364,15,1
1000935,47766,1,1
1000935,49585,2,1
1000935,16521,3,1
100777,49424,1,1
100777,47626,2,1
100777,39180,3,1
100777,8021,4,1
100777,23543,5,1
100777,16752,6,0
100777,33290,7,1
100777,24852,8,1
3147262,11913,1,1
3147262,12023,2,1
496907,26165,1,1
496907,21616,2,1
496907,34497,3,0
496907,17956,4,0
496907,48697,5,1
496907,27243,6,1
496907,39558,7,1
496907,38400,8,1
496907,19048,9,1
496907,14992,10,1
496907,39180,11,1
1107137,26165,1,1
1107137,40516,2,0
1107137,13198,3,1
1107137,2450,4,1
1107137,35221,5,1
1107137,20330,6,0
1107137,42701,7,1
1743688,12023,1,1
1743688,11913,2,1
1743688,47766,3,1
1404810,11913,1,1
1404810,12023,2,1
1404810,6638,3,1
1404810,38231,4,1
865967,24964,1,1
865967,46667,2,1
865967,4562,3,1
865967,21405,4,0
865967,13984,5,1
865967,27243,6,1
865967,13780,7,1
865967,15937,8,1
865967,34530,9,0
865967,35769,10,0
865967,24852,11,1
865967,2447,12,0
1456703,40174,1,1
1456703,42736,2,1
1456703,18531,3,1
1456703,23452,4,0
1456703,43789,5,0
1456703,2314,6,1
1456703,11913,7,1
1456703,43920,8,0
1456703,35855,9,1
1456703,44912,10,0
1456703,47752,11,0
1456703,28785,12,1
1456703,35217,13,0
1456703,23001,14,0
3161832,38231,1,1
3161832,12023,2,1
75972,47626,1,1
75972,46979,2,1
75972,19048,3,1
2004727,22142,1,1
2004727,12113,2,1
596690,23375,1,1
596690,21903,2,1
596690,8021,3,1
596690,26165,4,1
2080943,33000,1,0
2080943,39491,2,0
2080943,13740,3,0
2080943,13328,4,0
2080943,4658,5,0
2080943,7413,6,0
2080943,25152,7,0
2080943,21116,8,0
2080943,26172,9,0
2080943,26209,10,0
2006658,4658,1,1
2006658,7413,2,1
2006658,13328,3,1
2006658,27288,4,0
2006658,41273,5,0
2006658,47766,6,0
2006658,23817,7,0
2006658,7781,8,0
2006658,17616,9,0
3057843,4658,1,1
3057843,13740,2,1
3057843,7413,3,1
3057843,13328,4,1
3057843,21333,5,0
3057843,47672,6,0
3057843,39142,7,0
3057843,48183,8,0
3114269,4658,1,1
3114269,13328,2,1
3114269,7413,3,1
3114269,39491,4,1
3114269,7781,5,1
3114269,41273,6,1
3114269,47766,7,1
3114269,39299,8,0
3114269,13740,9,1
3114269,33000,10,1
3114269,40041,11,0
3114269,1866,12,0
3114269,19086,13,0
3114269,16797,14,0
3114269,46906,15,0
3114269,30827,16,0
3114269,25152,17,1
3114269,42460,18,0
3114269,40004,19,0
3114269,44245,20,0
3114269,39561,21,0
3114269,7736,22,0
3114269,5770,23,0
3114269,23996,24,0
2986671,39491,1,1
2986671,41273,2,1
2986671,4658,3,1
2986671,7413,4,1
2986671,42460,5,1
2986671,17616,6,1
2986671,18175,7,0
2986671,23029,8,0
2986671,41959,9,0
2986671,25152,10,1
2986671,27966,11,0
2986671,46906,12,1
2986671,5194,13,0
2986671,25584,14,0
2986671,30827,15,1
1677021,4658,1,1
1677021,7413,2,1
1677021,39491,3,1
1677021,13740,4,1
1677021,23029,5,1
1677021,18175,6,1
1677021,47672,7,1
1677021,43352,8,0
1677021,1244,9,0
1677021,49235,10,0
2206148,4658,1,1
2206148,7413,2,1
2206148,39491,3,1
2206148,7781,4,1
2206148,18175,5,1
2206148,42460,6,1
2206148,23029,7,1
2206148,46906,8,1
2206148,5194,9,1
2206148,17616,10,1
2206148,21333,11,1
2654273,29126,1,0
2654273,36361,2,0
2654273,32035,3,0
2654273,42300,4,0
2654273,3822,5,0
2654273,25513,6,0
2654273,49273,7,0
2654273,12015,8,0
2654273,18465,9,0
807593,24852,1,0
807593,29126,2,1
807593,36361,3,1
807593,42300,4,1
807593,3583,5,0
807593,47626,6,0
807593,11777,7,0
807593,25513,8,1
807593,49273,9,1
807593,39216,10,0
807593,21903,11,0
807593,1516,12,0
807593,46979,13,0
807593,16797,14,0
807593,26317,15,0
807593,42356,16,0
2511442,7401,1,0
2511442,3583,2,1
2511442,19154,3,0
2511442,47652,4,0
2511442,16048,5,0
2511442,26317,6,1
1909697,29126,1,1
1909697,47626,2,1
1909697,3583,3,1
1909697,25513,4,1
1909697,40587,5,0
1909697,11777,6,1
1909697,39216,7,1
1909697,47652,8,1
1909697,2966,9,0
1909697,44632,10,0
1909697,46654,11,0
1909697,36758,12,0
1909697,36361,13,1
1507154,24852,1,1
1507154,29126,2,1
1507154,36361,3,1
1507154,11777,4,1
1507154,38067,5,0
1507154,1360,6,0
1507154,31915,7,0
1507154,25513,8,1
1507154,47652,9,1
1507154,19154,10,1
1507154,32864,11,0
1507154,49273,12,1
1507154,21903,13,1
1271686,29126,1,1
1271686,36361,2,1
1271686,24852,3,1
1271686,25513,4,1
1271686,3583,5,1
1271686,47652,6,1
1271686,49273,7,1
1271686,39216,8,1
1271686,31915,9,1
1271686,26317,10,1
1271686,42300,11,1
1271686,46654,12,1
1271686,32864,13,1
1271686,1360,14,1
1271686,43352,15,0
1271686,44303,16,0
1271686,12315,17,0
1271686,26620,18,0
1271686,16321,19,0
1271686,21903,20,1
976101,29126,1,1
976101,36361,2,1
976101,47652,3,1
976101,39216,4,1
976101,49273,5,1
976101,32864,6,1
976101,32035,7,1
976101,16048,8,1
976101,3822,9,1
976101,20082,10,0
976101,31915,11,1
976101,3583,12,1
758679,24852,1,1
758679,29126,2,1
758679,47652,3,1
758679,11777,4,1
758679,46654,5,1
758679,49273,6,1
758679,26620,7,1
758679,16048,8,1
758679,26604,9,0
758679,47626,10,1
758679,49247,11,0
758679,31915,12,1
758679,36361,13,1
758679,42300,14,1
758679,38164,15,0
758679,2966,16,1
758679,79,17,0
758679,22993,18,0
1221340,3583,1,1
1221340,49247,2,1
1221340,32035,3,1
1221340,12315,4,1
1221340,79,5,1
1221340,19154,6,1
1221340,13565,7,0
1221340,19446,8,0
1221340,24852,9,1
1221340,31915,10,1
1221340,21903,11,1
1221340,39216,12,1
1327957,29126,1,1
1327957,36361,2,1
1327957,49273,3,1
1327957,26620,4,1
1327957,2966,5,1
1327957,25513,6,1
1327957,21903,7,1
1327957,40587,8,1
1327957,20082,9,1
1327957,36758,10,1
1327957,33043,11,0
2139271,3583,1,1
2139271,49273,2,1
2139271,16048,3,1
2139271,11777,4,1
2139271,46979,5,1
2139271,47998,6,0
2139271,16797,7,1
2139271,32864,8,1
1836190,24852,1,1
1836190,11777,2,1
1836190,38293,3,0
1836190,39216,4,1
1836190,19174,5,0
1836190,10343,6,0
1836190,23543,7,0
1381572,46440,1,0
1381572,42828,2,0
1435093,34969,1,0
1435093,4302,2,0
1435093,22888,3,0
1456958,4302,1,1
1456958,45646,2,0
48293,23622,1,0
48293,24852,2,0
48293,35108,3,0
48293,45646,4,1
48293,42828,5,1
2047997,24852,1,1
2047997,42828,2,1
2047997,45646,3,1
2047997,41896,4,0
2047997,1208,5,0
2047997,28312,6,0
2047997,29487,7,0
1623693,24852,1,1
1623693,42828,2,1
1623693,29487,3,1
1623693,1208,4,1
1623693,41896,5,1
1623693,49683,6,0
1623693,3599,7,0
435581,42828,1,1
435581,29487,2,1
435581,45646,3,1
435581,3599,4,1
435581,1208,5,1
435581,13176,6,0
435581,32734,7,0
463436,24852,1,1
463436,42828,2,1
463436,41896,3,1
463436,3599,4,1
463436,32734,5,1
463436,40411,6,0
463436,1208,7,1
1545777,47734,1,0
1545777,13733,2,0
1545777,8193,3,0
1545777,42828,4,1
1545777,35163,5,0
1545777,30700,6,0
1545777,3599,7,1
2380545,23288,1,0
2380545,42828,2,1
2380545,24852,3,1
2380545,1208,4,1
2380545,41896,5,1
2380545,42611,6,0
2380545,49683,7,1
839442,37120,1,0
839442,34816,2,0
949025,42828,1,1
949025,24852,2,1
949025,23288,3,1
949025,35163,4,1
949025,22888,5,1
949025,6753,6,0
949025,21653,7,0
1775331,42828,1,1
1775331,41896,2,1
1775331,35163,3,1
1775331,40706,4,0
2676852,8193,1,1
2676852,42828,2,1
2676852,45646,3,1
2676852,4302,4,1
2676852,34429,5,0
913794,19164,1,0
913794,38340,2,0
692224,46522,1,0
692224,36750,2,0
692224,7460,3,0
692224,28956,4,0
692224,43115,5,0
692224,25952,6,0
692224,18174,7,0
714002,44142,1,0
714002,32476,2,0
714002,34358,3,0
714002,43262,4,0
714002,7641,5,0
714002,7628,6,0
714002,14818,7,0
714002,41406,8,0
714002,41486,9,0
1578027,48271,1,0
1578027,7641,2,1
1578027,11398,3,0
1578027,2151,4,0
164627,11265,1,0
164627,13909,2,0
164627,22395,3,0
164627,5488,4,0
164627,22935,5,0
3097573,23005,1,0
1089058,33219,1,0
1089058,7628,2,1
1089058,28299,3,0
1089058,27323,4,0
1089058,35042,5,0
1089058,22395,6,1
1089058,17559,7,0
1089058,17264,8,0
1089058,24703,9,0
1089058,29,10,0
1089058,8536,11,0
326173,23005,1,1
326173,14144,2,0
326173,29,3,1
326173,28299,4,1
326173,38230,5,0
326173,22395,6,1
326173,37107,7,0
326173,14197,8,0
1867561,14818,1,1
1867561,17559,2,1
1867561,7628,3,1
1867561,23005,4,1
1867561,10350,5,0
1867561,33219,6,1
1867561,14058,7,0
1867561,8536,8,1
1867561,23734,9,0
2143792,46522,1,1
2143792,36750,2,1
2143792,18174,3,1
2143792,622,4,0
2143792,16816,5,0
2143792,27288,6,0
2143792,2708,7,0
139882,33219,1,1
139882,7628,2,1
139882,25544,3,0
139882,14144,4,1
139882,11408,5,0
139882,2512,6,0
139882,10350,7,1
2830335,1614,1,0
2830335,7628,2,1
2830335,41984,3,0
2830335,24703,4,1
2830335,10549,5,0
2830335,36750,6,1
2830335,32734,7,0
2023100,7628,1,1
2023100,11408,2,1
2023100,8193,3,0
2023100,14536,4,0
2023100,14197,5,1
2023100,622,6,1
2023100,24703,7,1
2023100,14454,8,0
2023100,49227,9,0
2023100,10813,10,0
2144995,5727,1,0
2144995,14818,2,1
2144995,39321,3,0
2144995,32700,4,0
2144995,40411,5,0
2144995,43183,6,0
2144995,14163,7,0
2144995,49227,8,1
1976929,14818,1,1
1976929,622,2,1
584586,24838,1,0
584586,8277,2,0
584586,13176,3,0
584586,47719,4,0
584586,20920,5,0
584586,22935,6,0
584586,13874,7,0
584586,34684,8,0
584586,204,9,0
584586,34243,10,0
584586,11140,11,0
584586,40604,12,0
584586,36039,13,0
1385031,25931,1,0
1385031,24838,2,1
2149689,32139,1,0
2149689,24838,2,1
2149689,47719,3,1
2149689,20920,4,1
2149689,22935,5,1
3050891,8021,1,0
2395967,19611,1,0
2395967,24838,2,1
2395967,8277,3,1
2395967,13176,4,1
2395967,47719,5,1
2395967,34243,6,1
1071381,24838,1,1
1071381,13176,2,1
1071381,47719,3,1
1071381,19611,4,1
1071381,27086,5,0
1071381,19240,6,0
1071381,44408,7,0
1071381,39054,8,0
1071381,6649,9,0
1071381,33401,10,0
1071381,40545,11,0
1071381,25931,12,1
1071381,5605,13,0
1071381,2350,14,0
2756878,24838,1,1
2756878,13176,2,1
2756878,47209,3,0
2756878,47719,4,1
2756878,25931,5,1
2756878,27086,6,1
2756878,2480,7,0
2756878,25217,8,0
2756878,44811,9,0
2756878,44408,10,1
2756878,2295,11,0
2756878,15290,12,0
2756878,10082,13,0
2756878,45645,14,0
2756878,21376,15,0
2994801,3545,1,0
2994801,40545,2,1
2994801,13176,3,1
2994801,7009,4,0
1794276,13176,1,1
1794276,19057,2,0
1794276,21137,3,0
1794276,4920,4,0
1794276,45007,5,0
1794276,45763,6,0
1794276,1244,7,0
1794276,17948,8,0
1794276,5646,9,0
1794276,22912,10,0
1794276,25886,11,0
1794276,14211,12,0
1794276,49044,13,0
1794276,39468,14,0
1794276,8574,15,0
1794276,17162,16,0
1625716,13176,1,1
1625716,24838,2,1
1625716,4472,3,0
1625716,40545,4,1
1625716,21137,5,1
1625716,19057,6,1
1625716,47209,7,1
1625716,34126,8,0
1625716,11140,9,1
1625716,34969,10,0
1625716,45106,11,0
1625716,41273,12,0
1625716,14211,13,1
1625716,8912,14,0
1625716,3951,15,0
1625716,47888,16,0
2769226,28058,1,0
2769226,211,2,0
2769226,25980,3,0
2769226,1406,4,0
2769226,432,5,0
2769226,29672,6,0
2769226,22963,7,0
2769226,16004,8,0
2769226,22035,9,0
2769226,1158,10,0
2769226,41750,11,0
2769226,41950,12,0
2769226,45224,13,0
2769226,21938,14,0
2769226,43768,15,0
2769226,24184,16,0
2769226,24489,17,0
2769226,44201,18,0
2769226,40377,19,0
1205618,28058,1,1
1205618,26351,2,0
1205618,35951,3,0
1205618,32642,4,0
1205618,33741,5,0
291527,28058,1,1
291527,22035,2,1
291527,4269,3,0
291527,26351,4,1
291527,4983,5,0
1783260,22035,1,1
1783260,13176,2,0
1783260,28058,3,1
1783260,40604,4,0
1783260,49131,5,0
3224056,22035,1,1
3224056,26351,2,1
3224056,28058,3,1
3224056,30489,4,0
3224056,5684,5,0
3224056,49131,6,1
3224056,9521,7,0
3224056,43295,8,0
989260,28058,1,1
989260,22035,2,1
989260,49131,3,1
989260,13176,4,1
989260,16797,5,0
989260,26351,6,1
989260,13730,7,0
2132947,26351,1,1
2132947,4269,2,1
2132947,13176,3,1
2132947,4983,4,1
2132947,40310,5,0
2132947,16797,6,1
2132947,47766,7,0
2132947,22035,8,1
2132947,5692,9,0
2132947,160,10,0
1597833,4461,1,0
1597833,28550,2,0
1597833,5428,3,0
1597833,13176,4,1
1597833,20842,5,0
1597833,24838,6,0
1597833,46667,7,0
1597833,18234,8,0
817409,46260,1,0
817409,13490,2,0
817409,38154,3,0
817409,5097,4,0
817409,47766,5,0
817409,1082,6,0
817409,21116,7,0
817409,48226,8,0
817409,16959,9,0
817409,28031,10,0
817409,3101,11,0
817409,13260,12,0
817409,37606,13,0
817409,24123,14,0
817409,31020,15,0
817409,25970,16,0
817409,40261,17,0
817409,33690,18,0
817409,34475,19,0
817409,21858,20,0
817409,32819,21,0
817409,1592,22,0
817409,36897,23,0
817409,12817,24,0
817409,25986,25,0
817409,14947,26,0
817409,6187,27,0
817409,41844,28,0
817409,33709,29,0
817409,39581,30,0
1839867,23106,1,0
1839867,42598,2,0
1839867,1094,3,0
1839867,2189,4,0
1839867,7533,5,0
1839867,16959,6,1
1839867,26135,7,0
1839867,34027,8,0
1839867,28110,9,0
1839867,46541,10,0
1839867,39108,11,0
1839867,23431,12,0
1839867,4818,13,0
1839867,9366,14,0
1839867,4605,15,0
1839867,16953,16,0
1839867,3578,17,0
1839867,12590,18,0
1839867,48183,19,0
1839867,46260,20,1
1839867,27323,21,0
1839867,2512,22,0
1839867,48044,23,0
3160844,40332,1,0
3160844,30535,2,0
3160844,48150,3,0
3160844,35309,4,0
3160844,23431,5,1
3160844,23106,6,1
3160844,25593,7,0
3160844,19003,8,0
3160844,16959,9,1
3160844,41958,10,0
3160844,48705,11,0
3160844,14197,12,0
1713067,39108,1,1
1713067,14947,2,1
1713067,13802,3,0
1713067,44142,4,0
1713067,9584,5,0
1713067,7898,6,0
1713067,43860,7,0
1713067,24563,8,0
1713067,13869,9,0
1713067,47333,10,0
1713067,44640,11,0
1713067,692,12,0
1713067,37374,13,0
1713067,20114,14,0
1713067,28842,15,0
1713067,25588,16,0
1713067,39408,17,0
1713067,47086,18,0
1713067,18599,19,0
1713067,14161,20,0
1713067,49381,21,0
1713067,46260,22,1
2887267,37947,1,0
964058,49075,1,0
964058,39121,2,0
964058,21724,3,0
964058,48017,4,0
964058,36695,5,0
964058,28289,6,0
2163945,39121,1,1
2163945,4086,2,0
2163945,43352,3,0
2163945,47209,4,0
2163945,8277,5,0
2163945,26620,6,0
2163945,20649,7,0
2163945,1158,8,0
2163945,45223,9,0
3349827,37947,1,1
3349827,46692,2,0
3349827,47209,3,1
3349827,26209,4,0
3349827,8277,5,1
3349827,16797,6,0
3349827,16254,7,0
3349827,33847,8,0
3349827,34584,9,0
3349827,4793,10,0
3349827,11777,11,0
3349827,48647,12,0
3349827,12320,13,0
3349827,36011,14,0
1376443,26620,1,1
1376443,38288,2,0
1376443,24852,3,0
1376443,36011,4,1
1376443,37947,5,1
1376443,16797,6,1
1376443,11777,7,1
1376443,34584,8,1
2655621,26620,1,1
2655621,46692,2,1
2655621,16797,3,1
2655621,47630,4,0
2655621,11777,5,1
2655621,31618,6,0
2655621,46720,7,0
2655621,36695,8,1
2655621,24830,9,0
2655621,26369,10,0
2655621,24852,11,1
2655621,26209,12,1
1275664,21137,1,0
1275664,11777,2,1
1275664,30233,3,0
1275664,23233,4,0
1275664,8022,5,0
1275664,39121,6,1
1275664,24852,7,1
1275664,21903,8,0
1812321,42425,1,0
1812321,39121,2,1
1812321,46979,3,0
1812321,24184,4,0
1812321,30463,5,0
1812321,95,6,0
1812321,35217,7,0
1812321,7628,8,0
1812321,22007,9,0
2512030,39121,1,1
2512030,49075,2,1
2512030,8518,3,0
2512030,41376,4,0
479208,11777,1,1
479208,12745,2,0
479208,30233,3,1
479208,36929,4,0
479208,30020,5,0
479208,36011,6,1
479208,3952,7,0
479208,34584,8,1
479208,3481,9,0
2205298,34574,1,0
2205298,42828,2,0
2205298,10749,3,0
2205298,18079,4,0
2205298,23695,5,0
2205298,42450,6,0
2205298,49273,7,0
2205298,6750,8,0
2205298,2435,9,0
2205298,27737,10,0
2205298,47223,11,0
2205298,10662,12,0
2205298,31883,13,0
2205298,30336,14,0
2205298,33636,15,0
2205298,42110,16,0
2568280,34213,1,0
2568280,34574,2,1
2568280,7029,3,0
2568280,25305,4,0
2568280,41950,5,0
2568280,31338,6,0
2568280,42356,7,0
2568280,14386,8,0
2568280,12962,9,0
1763414,34213,1,1
1763414,34217,2,0
1763414,42450,3,1
1763414,45613,4,0
1763414,31883,5,1
1763414,6750,6,1
1763414,2435,7,1
1763414,49273,8,1
1763414,10662,9,1
1763414,47223,10,1
1763414,33636,11,1
1763414,34574,12,1
1763414,28380,13,0
1763414,45681,14,0
3092533,34574,1,1
3092533,7559,2,0
3092533,13176,3,0
3092533,21137,4,0
3092533,20738,5,0
3092533,42450,6,1
3092533,34217,7,1
3092533,47223,8,1
3092533,34213,9,1
3092533,29820,10,0
3092533,9154,11,0
3092533,8087,12,0
3092533,6187,13,0
3092533,691,14,0
3092533,5120,15,0
414538,32655,1,0
414538,2450,2,0
414538,39279,3,0
414538,33100,4,0
414538,33636,5,1
414538,42110,6,1
414538,42063,7,0
414538,7559,8,1
414538,9171,9,0
414538,7228,10,0
414538,24382,11,0
414538,17807,12,0
414538,42450,13,1
414538,34217,14,1
414538,2435,15,1
414538,6750,16,1
414538,47223,17,1
1538989,13541,1,0
1538989,30855,2,0
1538989,48682,3,0
1538989,27966,4,0
1538989,41909,5,0
1538989,33100,6,1
1538989,397,7,0
1538989,42701,8,0
1538989,36550,9,0
1538989,48112,10,0
1538989,35249,11,0
1538989,22935,12,0
1538989,3869,13,0
3077044,47223,1,1
3077044,8467,2,0
3077044,1463,3,0
3077044,5120,4,1
3077044,30839,5,0
3077044,33100,6,1
3077044,30233,7,0
3077044,21852,8,0
3077044,34768,9,0
2644515,47223,1,1
2644515,1463,2,1
2644515,17807,3,1
2644515,18095,4,0
2644515,27554,5,0
2644515,41618,6,0
2644515,39097,7,0
2644515,40198,8,0
2644515,18027,9,0
2644515,8467,10,1
2644515,39699,11,0
2644515,31577,12,0
2644515,42110,13,1
2644515,40229,14,0
2644515,12036,15,0
2644515,1994,16,0
2644515,9224,17,0
2644515,21057,18,0
2644515,47875,19,0
2644515,27437,20,0
2644515,22883,21,0
2644515,24318,22,0
2644515,10048,23,0
2644515,26131,24,0
2644515,49628,25,0
2644515,33719,26,0
2644515,13176,27,1
2644515,30233,28,1
2644515,40691,29,0
2644515,47893,30,0
2644515,25552,31,0
2644515,21614,32,0
2644515,8479,33,0
2644515,32052,34,0
2644515,46107,35,0
495013,1463,1,1
495013,30233,2,1
495013,42450,3,1
495013,33636,4,1
495013,7559,5,1
495013,34213,6,1
495013,47223,7,1
495013,17807,8,1
495013,33100,9,1
495013,34217,10,1
495013,42110,11,1
495013,6750,12,1
495013,49628,13,1
495013,33719,14,1
495013,2435,15,1
495013,8467,16,1
495013,18027,17,1
495013,8479,18,1
495013,9154,19,1
495013,22963,20,0
495013,36735,21,0
495013,41220,22,0
973757,29926,1,0
973757,31338,2,1
973757,35140,3,0
973757,25659,4,0
973757,29127,5,0
973757,32655,6,1
973757,14129,7,0
973757,42445,8,0
973757,49175,9,0
973757,28849,10,0
973757,24009,11,0
973757,6348,12,0
973757,43086,13,0
973757,11182,14,0
973757,16349,15,0
973757,9339,16,0
973757,47209,17,0
973757,22922,18,0
973757,38061,19,0
973757,21137,20,1
973757,5876,21,0
973757,20734,22,0
973757,16973,23,0
973757,32299,24,0
973757,42768,25,0
1225619,4149,1,0
1225619,24489,2,0
1225619,47672,3,0
1225619,1463,4,1
1225619,30233,5,1
1225619,21137,6,1
1225619,30639,7,0
1225619,49235,8,0
1225619,22935,9,1
1225619,6543,10,0
1225619,22658,11,0
1225619,44449,12,0
863243,23291,1,0
863243,6348,2,1
863243,23323,3,0
863243,46075,4,0
863243,6719,5,0
863243,47672,6,1
863243,39799,7,0
863243,19180,8,0
863243,42697,9,0
863243,18288,10,0
863243,7485,11,0
863243,25659,12,1
226861,1463,1,1
226861,30233,2,1
226861,47209,3,1
226861,21137,4,1
226861,33100,5,1
226861,43086,6,1
226861,25005,7,0
226861,38650,8,0
226861,24009,9,1
226861,24489,10,1
226861,17948,11,0
226861,49235,12,1
226861,16349,13,1
226861,6348,14,1
226861,46075,15,1
107377,9339,1,1
107377,47672,2,1
107377,1463,3,1
107377,21137,4,1
107377,6348,5,1
107377,24489,6,1
107377,49235,7,1
107377,22935,8,1
107377,24184,9,0
107377,42294,10,0
107377,14717,11,0
107377,27730,12,0
107377,2309,13,0
107377,44303,14,0
107377,6719,15,1
107377,12935,16,0
107377,36082,17,0
107377,2228,18,0
2286777,47672,1,1
2286777,18288,2,1
2286777,25659,3,1
2286777,25005,4,1
2286777,38650,5,1
2286777,49235,6,1
2286777,21137,7,1
2286777,1463,8,1
2286777,12935,9,1
2286777,22935,10,1
2286777,13176,11,1
2286777,36082,12,1
390867,21137,1,1
390867,49235,2,1
390867,47672,3,1
390867,12935,4,1
390867,43086,5,1
390867,22935,6,1
390867,25659,7,1
390867,42445,8,1
390867,25598,9,0
390867,15438,10,0
390867,44491,11,0
390867,27104,12,0
3140578,1463,1,1
